0.9147,2.8566,4.9883,1.9027,3.2127,0.044035,0.058749,1.9537,2.1546,1.129,6.6207,1.9154,2.1,2.8762,1.7324,1.059,2.7814,1.3007,2.7148,0.083293,9.3601,0.38879,0.022738,1.5707,0.61559,1.251,-0.58636,0.83117,1.0118,0.28362,0.20439,1.0056,1.1157,0.54167,-0.90349,0.2868,0.16329,0.60636,0.20633,0.20534,0.029449,2.1738
0.88962,3.1847,4.2225,2.0287,3.7711,0.059795,0.080071,2.2648,2.5977,1.3646,4.4949,1.6896,2.1565,2.0569,2.1204,1.1383,2.5474,1.7268,1.9557,0.076372,10.221,0.33999,0.023472,1.803,0.66233,1.3153,-0.61201,0.56244,1.5173,0.3193,0.25027,0.86662,0.76407,0.70929,-0.7781,0.40582,0.15428,0.624,0.26892,0.22569,0.041487,1.9089
0.79948,3.0679,4.0459,1.9338,4.1987,0.041998,0.060302,2.0473,2.5645,1.0544,4.1885,1.8431,2.3507,1.89,1.694,0.85696,2.1717,1.4259,2.6485,0.05968,9.4942,0.42233,0.016602,1.614,0.76102,1.4842,-0.54092,0.58151,1.5033,0.25247,0.27294,0.93245,1.0036,0.51546,-0.91071,0.46882,0.16316,0.68791,0.17319,0.17272,0.032606,1.5025
0.87104,2.5746,4.6687,1.5119,5.1671,0.049772,0.073631,2.5798,2.8139,0.97164,6.5843,1.9639,2.399,2.7266,1.4627,1.2972,2.388,1.5783,2.0682,0.077322,7.6732,0.34318,0.01783,1.7716,0.81433,1.6285,-0.55522,0.62152,0.93506,0.28775,0.27455,0.84771,0.91738,0.75666,-0.79887,0.34461,0.13626,0.63221,0.25826,0.25791,0.040134,1.9306
0.87181,2.2561,3.3659,1.7915,3.645,0.062768,0.067028,2.4524,2.2953,1.2562,6.607,2.0816,2.1288,2.5551,1.3443,0.93317,2.0793,2.0522,2.5074,0.090989,9.895,0.32105,0.015323,1.7926,0.51807,1.589,-0.5907,0.79741,1.0787,0.29851,0.26842,0.84713,1.0796,0.54079,-0.65229,0.40649,0.13699,0.65303,0.26125,0.20213,0.032289,2.4969
0.67988,2.8894,3.1713,2.063,4.2331,0.063127,0.061169,2.1369,3.2136,1.311,6.5369,2.4392,1.9442,2.5196,1.7979,1.2714,1.8841,1.6841,2.6178,0.067328,8.5065,0.31567,0.019095,1.4104,0.79924,1.5793,-0.61175,0.83464,1.2176,0.22378,0.21059,0.93138,0.7815,0.82586,-0.64895,0.46217,0.15316,0.66691,0.22795,0.21218,0.040442,2.2795
0.9364,2.913,4.157,2.0141,3.4875,0.063161,0.059238,2.0758,2.0195,0.97453,5.6155,2.1208,2.1012,2.7492,1.8032,0.99667,2.3077,1.4158,2.8035,0.071724,10.339,0.29719,0.016994,1.5553,0.77934,1.2,-0.56304,0.74633,1.1054,0.28699,0.18271,0.69898,1.1257,0.59563,-0.75972,0.31808,0.11023,0.58244,0.17723,0.18991,0.045923,2.0612
0.87198,2.0545,3.1317,2.2526,4.2556,0.060362,0.079133,1.928,2.3835,1.343,4.3617,1.8312,2.22,2.9687,2.1763,0.90527,2.7319,1.8434,2.0415,0.071226,7.6001,0.42679,0.015319,1.5356,0.66,1.4507,-0.57534,0.78802,1.184,0.28976,0.29864,0.95977,0.91906,0.55974,-0.82446,0.42907,0.11624,0.49224,0.2695,0.22382,0.0358,1.5592
0.827,2.7843,3.0791,1.6548,4.28,0.042098,0.05619,2.043,2.8344,1.0586,6.6473,2.6644,1.6596,2.2488,1.5863,1.2102,1.7575,1.3914,2.5754,0.055395,9.7044,0.38667,0.014665,1.1533,0.71607,1.2032,-0.65905,0.74302,1.5288,0.25911,0.19578,0.92929,0.7415,0.63287,-0.79121,0.45051,0.15599,0.6395,0.22788,0.17611,0.045002,1.7713
0.86183,3.1556,4.9973,1.9341,3.6093,0.052112,0.084471,2.5385,2.6053,1.4156,4.5715,1.8505,2.318,2.3726,1.5949,1.066,2.6382,1.9664,2.4378,0.086623,7.3618,0.35449,0.016302,1.3707,0.62627,1.6618,-0.45408,0.81201,1.3895,0.28021,0.28693,0.82109,1.1068,0.8035,-0.77723,0.45084,0.10481,0.75134,0.19988,0.25796,0.030218,1.5074
0.9024,3.038,3.2031,1.7179,3.9218,0.061779,0.079774,2.9315,3.1835,1.0847,4.57,1.769,1.4916,2.8801,1.5183,0.99149,2.3298,1.5314,2.2687,0.072982,10.675,0.38828,0.021479,1.684,0.79154,1.2679,-0.64215,0.59369,1.0142,0.22226,0.1927,0.80853,1.0269,0.57226,-0.91918,0.31107,0.10997,0.60428,0.19671,0.24448,0.029876,1.97
0.94065,2.9003,3.0942,1.6183,3.1903,0.047333,0.064273,3.1645,2.2491,1.4641,4.2884,1.8289,2.0334,2.1257,1.3463,0.95216,2.1847,1.8613,1.7134,0.064352,8.1993,0.32454,0.022354,1.4066,0.67528,1.5564,-0.41021,0.65784,1.3958,0.26277,0.19198,0.7016,0.9133,0.62339,-0.85172,0.32904,0.13527,0.45313,0.25112,0.18559,0.02843,2.446
0.96384,2.1978,4.2326,2.105,4.5703,0.056968,0.062402,1.9307,2.575,1.0962,6.6458,2.5766,1.6224,2.9122,1.5582,1.0245,1.7674,1.9539,2.5107,0.070694,8.532,0.4231,0.019414,1.6961,0.65083,1.7275,-0.58595,0.53172,0.95092,0.21153,0.21006,0.80736,1.0785,0.62993,-0.8788,0.44781,0.12565,0.56055,0.21645,0.23674,0.043052,1.5543
0.63465,3.2164,4.592,1.9259,4.3063,0.061074,0.077707,2.8571,3.2244,1.5049,4.9135,1.7889,1.8689,2.213,2.2177,0.84829,1.9626,1.4902,2.7684,0.077997,7.989,0.3968,0.014458,1.2883,0.58965,1.083,-0.4978,0.71583,1.4894,0.2831,0.29932,0.82152,1.0402,0.62247,-0.68108,0.33779,0.15617,0.66982,0.24828,0.18969,0.044308,2.1645
0.85443,2.6059,3.9523,2.2695,3.9903,0.056406,0.066516,3.2,3.2516,1.0617,6.2084,1.654,2.3289,2.2101,1.9715,0.89102,2.4661,1.5618,2.7355,0.067762,7.8784,0.40754,0.023059,1.27,0.65843,1.1571,-0.66434,0.64081,0.92363,0.31899,0.29896,0.79494,0.75903,0.5571,-0.89542,0.35036,0.10699,0.70937,0.24781,0.255,0.039743,2.1611
0.6743,1.9375,4.6585,1.9802,4.083,0.062015,0.062315,3.093,2.1729,1.0653,4.6133,2.4082,1.9879,2.5042,1.3561,1.0706,2.7326,1.3882,1.7199,0.074573,8.461,0.30123,0.017847,1.7213,0.59448,1.5095,-0.52347,0.79065,0.99504,0.24388,0.18857,0.67719,0.89011,0.68277,-0.83278,0.31404,0.10302,0.47586,0.19836,0.26711,0.043877,1.5941
0.78613,3.0957,4.9125,1.6773,4.5174,0.048708,0.064937,2.8652,2.1037,1.2225,6.6334,1.8889,1.8021,2.5474,1.6224,0.85657,2.0716,1.7739,1.971,0.069831,6.9469,0.40407,0.019665,1.5774,0.70626,1.496,-0.56724,0.56181,1.4319,0.32071,0.21582,0.67677,0.84684,0.82692,-0.75713,0.45712,0.15679,0.56713,0.19905,0.25317,0.039037,2.4417
