0,0,0,0,0,0,-21.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.841,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-4.7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3.9679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-4.0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.955,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-3.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-6.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0989,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.902,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8809,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.489,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137
